name,profileUrl,url,desc,phone,fax,email,type,isPublic,publicHours,hasOnSiteTastingRoom,region,img,wines,id,White Wines,Red Wines,Other Types,Alvarinho,Barbera,Black Muscat,Blend - Bordeaux Style Red,Blend - Bordeaux Style White,Blend - Other Red,Blend - Other White,Blend - Proprietary Red,Blend - Proprietary White,Blend - Rhone Style Red,Blend - Rhone Style White,Cabernet Franc,Cabernet Sauvignon,Carmenere,Chardonnay,Chenin Blanc,Cider,Cinsault,Dolcetto,Folle Blanche/ Picpoul Blanc,Fruit,Fume Blanc,Gamay Noir,Gewurztraminer,Grenache Blanc,Grenache Noir,Gruner Veltliner,Late Harvest/Dessert/Ice Wine,Lemberger,Madeleine Angevine,Malbec,Marechal Foch,Mead,Merlot,Montepulciano,Mourvedre,Muller-Thurgau,Muscat Blanc,Muscat Canelli,Muscat Noir,Nebbiolo,Orange Muscat,Other,Petit Verdot,Petite Sirah,Pinot Blanc,Pinot Gris,Pinot Noir,Primitivo,Riesling,Rose,Roussanne,Sagrantino,Sake,Sangiovese,Sauvignon Blanc,Semillon,Siegerrebe,Sparkling,Sylvaner,Syrah,Tempranillo,Tinto Cao,Touriga Nacional,Viognier,Zinfandel
Claar Cellars,https://www.washingtonwine.org/wineries/claar-cellars/,http://www.claarcellars.com,"A family-owned winery, with vineyards on south facing hillsides atop the White Bluffs overlooking the Columbia River. A distinct microclimate, ranked as one of the best winegrowing regions of the state, with unique terroir, producing Premium wine.",509-266-4634,509-547-4333,claar@claarcellars.com,Winery,True,By appointment.,1,Tri Cities,https://wswc-1290.kxcdn.com/_assets/00bffa3a99d01c85e451bc4cc685a9cd/CLRLOGO.jpg,"[{'objectName': '{AC1D9C8A-800C-709A-D8DF-BC1B42D3C8EA}', 'name': 'Claar Cellars Sangiovese', 'variety': 'Sangiovese'}, {'objectName': '{8C34A874-1330-5655-DB4D-63B3D0A85EBD}', 'name': 'Claar Cellars Corneauxcopia', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '{8A7F8DDC-6699-F49A-3F00-F6D67854BBCD}', 'name': ""Claar Cellars Busty Blush Rose'"", 'variety': 'Sangiovese'}, {'objectName': '{A6FF61DE-4224-0486-8755-1E33CF319CBD}', 'name': 'Claar Cellars Merlot', 'variety': 'Merlot'}, {'objectName': '{EAF31891-4269-B65A-54DA-6BB5F4FAE2A5}', 'name': 'Claar Cellars Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '{1A05C6F4-BF96-EC37-A87D-56690DFF7526}', 'name': 'Claar Cellars Fouled Anchor Port', 'variety': 'Blend - Other Red'}, {'objectName': '{D6C13AFB-3371-8836-CDA8-AC676ECAC307}', 'name': 'Claar Cellars Cabernet-Merlot', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '{7687295F-B1AA-CC77-F75C-DEB946818366}', 'name': 'Claar Cellars Late Harvest Riesling', 'variety': 'Riesling'}, {'objectName': '{7EE841BA-8032-0EA0-D06B-743FB4C7551A}', 'name': 'Claar Cellars Sauvignon Blanc', 'variety': 'Sauvignon Blanc'}, {'objectName': '{5136A69D-E9C6-40FC-F5A7-24CDBDABC38F}', 'name': 'Claar Cellars Riesling', 'variety': 'Riesling'}, {'objectName': '{7C1E6035-A0C4-7CB3-41DA-FDF3DBE9CD6F}', 'name': 'Claar Cellars Syrah', 'variety': 'Syrah'}, {'objectName': '{89163A4F-E959-1EAE-F98B-7C26F56A78C6}', 'name': 'Claar Cellars Unoaked Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '7c6d3637d38d2129518817543c484bd8', 'name': 'Riesling Ice Wine', 'variety': 'Riesling'}, {'objectName': '0073ab21c19a2f82416305d07c15ecc0', 'name': 'Barrrel Fermented Chardonnay', 'variety': 'Chardonnay'}]",430,6,8,0,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
Claar Wine Group,https://www.washingtonwine.org/wineries/claar-wine-group/,,CLAAR CELLARS is our family owned Estate Winery with the first farm in 1950 and planted the first grapes in 1979.  Since then we have developed over 130 acres of premium vineyards. Our vineyards and winery are LIVE 3rd Party Certified Sustainable...,,,,Winery,False,,,Tri Cities,https://wswc-1290.kxcdn.com/_assets/d0a66bcca20034607a6aecdf87c4973c/Claar WG logo 625x300.jpg,[],19393,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Cloudlift Cellars,https://www.washingtonwine.org/wineries/cloudlift-cellars/,www.cloudlift.net,Cloudlift Cellars focuses on crafting fine white and red blends from premium Washington vineyards. Visit us in Seattle's Georgetown neighborhood.,206 622 2004,,Tom@cloudlift.net,Winery,True,"Saturdays and Sundays 12 - 5 p.m.
and by appointment.",1,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/a7338d2dd75e30a238324f0902148462/Logo jpg.jpg,[],11564,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Co Dinn Cellars,https://www.washingtonwine.org/wineries/co-dinn-cellars/,www.codinncellars.com,"Located in Sunnyside,Washington in the heart of the Yakima Valley. Co Dinn Cellars is housed in the former Sunnyside Water Department Building, built in 1930.",509-840-2314,,mail@codinncellars.com,Winery,True,"Wednesday-Sunday 11 AM - 5 PM

Other times by appointment: call 509-840-2314",1,Yakima,https://wswc-1290.kxcdn.com/_assets/f463ba4f418a9831af49a065d3acc9fe/CoDinnCellars_ColorLogo Compressed.jpg,"[{'objectName': 'cf32442f83fc21cf940bfae5a1d3df04', 'name': '2013 Chardonnay Roskamp Vineyard Snipes Mountain', 'variety': 'Chardonnay'}, {'objectName': 'bc4e1af97543f00685d532ba9c910056', 'name': '2014 GSM Red Wine Lonesome Spring Ranch Vineyard Yakima Valley', 'variety': 'Blend - Rhone Style Red'}, {'objectName': 'd06c618c021dd0df6a2197f1ad10e38b', 'name': '2015 Elephant Mountain Red Blend Rattlesnake Hills', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '82d29fc3d0061734ab03446a3150d65a', 'name': '2014 Syrah Roskamp Vineyard Block Two Snipes Mountain', 'variety': 'Syrah'}, {'objectName': '75553409f6dd04dc0516af9dc22eec65', 'name': '2013 Cabernet Sauvignon Painted Hills Vineyard Columbia Valley', 'variety': 'Cabernet Sauvignon'}]",19831,1,4,0,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
Coach House Cellars,https://www.washingtonwine.org/wineries/coach-house-cellars/,http://www.coachhousecellars.com,,(360) 389-0884,,info@coachhousecellars.com,Winery,True,"Mon-Thur 10:00 A.M. - 7:00 P.M., Fri & Sat 10:00 A.M. - 9:00 P.M., Sun 10:00 A.M. - 6:00 P.M.",,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/4fcc18da9d7e33a7d57b50499416fc56/Coach House Cab Sauv Hi.JPG,"[{'objectName': '714215e3324d0b641eea985a07038f8a', 'name': 'Coach House Cellars Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}]",13434,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Col Solare,https://www.washingtonwine.org/wineries/col-solare/,http://www.colsolare.com,"A joint venture between Washington's Chateau Ste. Michelle and Marchesi Antinori of Italy, Col Solare unites these two unique viticultural and winemaking cultures to produce a Cabernet Sauvignon-based red wine from the very best grapes of Washington.",509-588-6806,,info@colsolare.com,Winery,True,Wed - Sun: 11am - 5pm,1,Red Mountain,https://wswc-1290.kxcdn.com/_assets/1a443001b687fa8f9df9234fcc8303cc/SLR_logo_clr.jpg,"[{'objectName': '{90097808-6686-BBD7-A922-C16580FA5827}', 'name': 'Col Solare Cabernet Sauvignon Red Mountain', 'variety': 'Cabernet Sauvignon'}, {'objectName': 'ec65d6cd93f87f9898673d5a22642b7c', 'name': 'Col Solare Shining Hill Columbia Valley', 'variety': 'Blend - Proprietary Red'}]",436,0,2,0,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
College Cellars,https://www.washingtonwine.org/wineries/college-cellars/,http://www.collegecellars.com,"College Cellars wines are produced by students and faculty at the Walla Walla Institute for Enology and Viticulture. With access to cutting edge technology and training in time-honored techniques, they craft wines that express the vibrancy of the...",509-524-5170,509-525-2249,info@collegecellars.com,Winery,True,"Building hours:
Weekdays 8:00 am - 5:00 pm

Tasting room hours:
Thursday - Sunday11:00am - 5:00 pm
 or by appointment",1,Walla Walla,https://wswc-1290.kxcdn.com/_assets/047489db5a53bdd9aa5ff7e9f9648ba4/College Cellar New.png,"[{'objectName': '{4E8ACA3F-99A1-916D-0B53-F30FCBE811D4}', 'name': ""2007 President's Blend"", 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '{FA021032-9689-6FDD-BD4F-6DFC7FCE6EF8}', 'name': '2007 Stan Clarke Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '{A61EEB25-DA19-2718-9899-7844F7A376E3}', 'name': '2009 Syrah', 'variety': 'Syrah'}, {'objectName': 'dc61ee04456a8d6540ed59ac9998508e', 'name': '2008 Gewürztraminer Late Harvest, Dried Cluster', 'variety': 'Gewurztraminer'}, {'objectName': '{82C21CFD-6186-025F-6983-D1F0E6905BA0}', 'name': '2008 Lemberger', 'variety': 'Lemberger'}, {'objectName': '{657C2A40-32C5-A477-1605-9AE524684DA3}', 'name': ""2008 Governor's Red"", 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '2c9f88f91bd35147a0439323110dbc97', 'name': '2010 Rosé of Syrah', 'variety': 'Rose'}]",438,1,5,1,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
College Cellars of Walla Walla,https://www.washingtonwine.org/wineries/college-cellars-of-walla-walla/,www.collegecellars.com,"College Cellars wines are produced by students and faculty at the Walla Walla Institute for Enology and Viticulture. With access to cutting edge technology and training in time-honored techniques, they craft wines that express the vibrancy of the...",509-524-5170,,info@collegecellars.com,Winery,True,Thursday - Sunday 11am - 5pm,1,Walla Walla,https://wswc-1290.kxcdn.com/_assets/66f0a9abe1645d37b812314dcf92eb18/CollegeCellars_full_rgb.jpg,"[{'objectName': 'c17af3a5990339bd9fdc25cc6ee32c6d', 'name': 'Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '7eae567316c5b38e3b2edbf5eeb83e74', 'name': 'Cabernet Franc', 'variety': 'Cabernet Franc'}, {'objectName': 'ce5268b96591306398d6f3af4eba06c9', 'name': 'Merlot', 'variety': 'Merlot'}, {'objectName': 'b887c8a49878893ba943e0e0f7432fa3', 'name': 'Carmenère', 'variety': 'Carmenere'}, {'objectName': 'd6326075f96bb7aae6e938be1920534f', 'name': 'Semillon', 'variety': 'Semillon'}, {'objectName': 'e35f891bf983fcfc23ed600d16c52a02', 'name': 'Scholarship Red', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': 'f5e6413efc5dec8517daaf368e1dfccb', 'name': 'Sauvignon Blanc', 'variety': 'Sauvignon Blanc'}, {'objectName': 'c066f4ae816fa4f7cde66bd74590e0fc', 'name': 'GSM', 'variety': 'Blend - Rhone Style Red'}, {'objectName': '1c3945569077bea694f260fa2e354dbd', 'name': 'Barbera', 'variety': 'Barbera'}, {'objectName': 'ddb2d506579080801cc1ff1c9dbc3178', 'name': 'Tempranillo', 'variety': 'Tempranillo'}, {'objectName': 'faefed2b910f4a7920f15d1b0d4f5044', 'name': 'RVM', 'variety': 'Blend - Rhone Style White'}, {'objectName': '341d3be728f524c7daf32d920ec4310b', 'name': 'Syrah', 'variety': 'Syrah'}, {'objectName': '77e4438e0a04e0b3d2eef45ce9fd009f', 'name': 'Viognier', 'variety': 'Viognier'}, {'objectName': '316aa0b060436460b050def4c42b3c99', 'name': 'Petit Verdot', 'variety': 'Petit Verdot'}, {'objectName': '589770992cfd95cf8ebd026813e40967', 'name': 'Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '70ccf8d4b9727384b1af7a7f818d788b', 'name': 'La Laurelia', 'variety': 'Sangiovese'}, {'objectName': '756858bf83fb7576d8211e74eee5ba79', 'name': 'Malbec', 'variety': 'Malbec'}]",18120,5,12,0,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No
Columbia Crest,https://www.washingtonwine.org/wineries/columbia-crest/,http://www.columbia-crest.com,"Founded in 1983, Columbia Crest has grown from a small winery in a relatively unknown wine region to one of the most significant wineries in the U.S. and a major force behind Washington state’s emergence as a world class wine region.", (888) 309-9463,509-875-2568,info@columbia-crest.com,Winery,True,"Tours & Tastings:
Daily 10:00am - 5:00pm",1,Tri Cities,https://wswc-1290.kxcdn.com/_assets/4b6f006108e172f567940440b75a54cd/CREST_TYPE_ONLY_BLACK.jpg,"[{'objectName': '1377e25a4b28005b0277365b65a6f632', 'name': 'H3', 'variety': 'Cabernet Sauvignon'}, {'objectName': 'bbafa8db5022b309de8c493f6546d4ef', 'name': 'Grand Estates', 'variety': 'Cabernet Sauvignon'}, {'objectName': '9e758b5dc8fe61def79b0c84b0d5cd4c', 'name': 'Reserve Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}]",439,0,3,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Columbia Gorge Winegrowers Association,https://www.washingtonwine.org/wineries/columbia-gorge-winegrowers-association/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],16180,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Columbia Winery,https://www.washingtonwine.org/wineries/columbia-winery_3/,www.columbiawinery.com,"For more than 50 years, Columbia Winery has embraced a legacy of progressive winemaking that has led its forward-thinking winemakers to discover new grape varieties, vineyards and blends.  Located just outside of Seattle, the iconic Columbia tasting",(425) 482-7490,(425) 398-0770,wineshop@columbiawinery.com,Winery,True,"Daily 11:00 am-6:00 pm, Fridays until 7:00pm",1,Woodinville,https://wswc-1290.kxcdn.com/_assets/c095fe9b0ee9844251c20628f2f46ef7/Columbia_Logo 2017WWC.jpg,[],15176,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Comforts of Whidbey,https://www.washingtonwine.org/wineries/comforts-of-whidbey/,http://www.comfortsofwhidbey.com,,3609692961,,comfortsofwhidbey@gmail.com,Winery,True,"Thursday, Friday & Monday 12pm - 6pm
Saturday & Sunday 11am - 6pm",1,Olympic Peninsula / Islands,https://wswc-1290.kxcdn.com/_assets/f24f7f7770be630a1461816c0148843a/comfortslogo.jpg,"[{'objectName': 'ad2b03c5d68a5b431408a7e36e5116d9', 'name': 'Siegerrebe', 'variety': 'Siegerrebe'}, {'objectName': '81be59e884dbaa98792853680af57c43', 'name': 'Sweet Donna', 'variety': 'Blend - Other White'}, {'objectName': '662a63d97fb937afbef13b48e6237530', 'name': 'Madeleine Sylvaner', 'variety': 'Sylvaner'}, {'objectName': 'c952c27ad473a4bad562cc0d4e35d6b9', 'name': 'Madeleine Angevine', 'variety': 'Madeleine Angevine'}, {'objectName': '370bec299972735cb49f0e6f3b31eaf2', 'name': 'High Tide White', 'variety': 'Blend - Other White'}]",18070,5,0,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
Confluence Vineyards &amp; Winery,https://www.washingtonwine.org/wineries/confluence-vineyards-winery/,,,(360) 887-2343,,,Winery,False,,,Southwest WA,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],19062,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Convergence Zone Cellars,https://www.washingtonwine.org/wineries/convergence-zone-cellars/,www.czcellars.com,"We are a family-owned and operated winery located in the Snoqualmie Valley, specifically North Bend.  The grapes for our wines are from some of Washington's best vineyards in the Red Mountain, Snipes Mountain, Wahluke Slope, Horse Heaven Hills...",425-233-5638,,scott@czcellars.com,Winery,True,Saturdays 1:00-5:00 pm or by appointment,1,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/72fb9364f4c18b2ed51e6af53e4cc20b/CZBanner transparent background 300 dpi.png,"[{'objectName': 'db913d328a8603241eee1195f8e6fac4', 'name': 'Mistral Red Blend', 'variety': 'Blend - Rhone Style Red'}, {'objectName': 'e0d54c038862bed4704472046f3644f4', 'name': 'Drizzle Pinot Gris', 'variety': 'Pinot Gris'}, {'objectName': '2457478dd036f0ef438d6abbf99fa916', 'name': 'Virga', 'variety': 'Blend - Rhone Style Red'}, {'objectName': '5360d901ac6a48233e8d118103defd46', 'name': 'Sunbreak Chenin Blanc (Upland Vineyard, Snipes Mountain)', 'variety': 'Chenin Blanc'}, {'objectName': '9c4b49e178d28f93c1b7b47b3a536fb3', 'name': 'Squall Line Red Blend', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '6e7ef1e96735c92da534b54561f27db9', 'name': 'Storm Front', 'variety': 'Blend - Bordeaux Style Red'}]",10778,2,4,0,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
COOPER,https://www.washingtonwine.org/wineries/cooper/,http://www.cooperwinecompany.com,"Experience Red Mountain's influence on great varietals from the Cooper Estate Vineyard. One of Washington State's fastest growing wine clubs, with great reason to show for it. Boutique wines from an amazing region... and we are just getting started!",509-588-2667,,coop@cooperwinecompany.com,Winery,True,Daily 11-5,1,Red Mountain,https://wswc-1290.kxcdn.com/_assets/6d416eae9aa8d4abb3d8d0b88f05bdf2/cooper_logo_RM_color.jpg,"[{'objectName': 'a9f3c3c8d0b4315227c2ef3a806dda91', 'name': 'Estate Carménère', 'variety': 'Carmenere'}, {'objectName': 'e89e59f61582f3dafe4a1352ac279208', 'name': 'Estate Cabernet Franc', 'variety': 'Cabernet Franc'}, {'objectName': 'c1d11ae2e81a743d1aa4c22dac1c8537', 'name': 'Barrel Maker White', 'variety': 'Blend - Other White'}, {'objectName': '1bffa3415858cd6ffedf471dac2f1372', 'name': 'Estate Chardonnay', 'variety': 'Chardonnay'}, {'objectName': 'e9375301cc94e3a3d192460024979443', 'name': 'Estate Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '3ab835b65d4bfbda1e516cb25b9ea01c', 'name': 'Kenzie Leigh', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': 'dc9ae60e4dcc389309fa677dadcdfc43', 'name': 'Gatekeeper - Syrah', 'variety': 'Syrah'}, {'objectName': '2af7edc7000c0baa4711d4d558739943', 'name': 'Barrel Maker Rosé', 'variety': 'Blend - Other Red'}, {'objectName': '2abc0e5dbfad52f06ab50dbea6fe23e7', 'name': ""L'inizio"", 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': 'cd952bb8b836459f9b311e9f32402ea1', 'name': ""Gatekeeper - Bud's Blend"", 'variety': 'Blend - Other Red'}, {'objectName': '11780ded34da5ba40fd784b45b1a02b0', 'name': 'Estate Merlot', 'variety': 'Merlot'}, {'objectName': '4d4cd5471aa77f927fc32e9be078f814', 'name': 'Barrel Maker Red', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '875aae4154556d815891d2846da357b2', 'name': 'C4', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '6e3a8e9dcc02f930ad5f2609ab0a23a5', 'name': 'Gatekeeper - Nebbiolo', 'variety': 'Nebbiolo'}]",12039,2,12,0,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
Copper Mountain Vineyards,https://www.washingtonwine.org/wineries/copper-mountain-vineyards/,,,,,,Winery,True,,,Other,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],452,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
COR cellars,https://www.washingtonwine.org/wineries/cor-cellars/,http://www.corcellars.com,"The next generation of Washington wine, COR Cellars is an exciting young winery located in the Columbia Gorge. We produce Alsatian and Friulian varietals from the Columbia Gorge AVA and Bordeaux varietals from the Horse Heaven Hills AVA. Our goal...",509 365 2744,,info@corcellars.com,Winery,True,"THURS-MON 11AM-6PM
Open Year Round excepting crazy winter weather events!",1,Columbia Gorge,https://wswc-1290.kxcdn.com/_assets/7cee7e3c576b88c390fa9136a06bbe49/CORlogo-redonwhite[1] copy.jpg,[],453,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Coral Wines,https://www.washingtonwine.org/wineries/coral-wines/,,,,,,Winery,False,,0,Greater Seattle Area,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],19917,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Corliss,https://www.washingtonwine.org/wineries/corliss/,http://www.corliss.wine,,509.526.4400,,corliss@corliss.wine,Winery,False,,0,Walla Walla,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],20220,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Côte Bonneville,https://www.washingtonwine.org/wineries/cte-bonneville/,http://www.cotebonneville.com,"We believe that great wine is made in the vineyard.  In 1992 Hugh and Kathy Shiels planted DuBrul Vineyard.  The steep, rocky, south-facing hillside yields grapes with unique flavors and structure.  In 2001 we founded Côte Bonneville to produce...",509-840-4596,509-837-2794,winery@cotebonneville.com,Winery,True,W - Sun 10 AM - 5 PM,1,Yakima,https://wswc-1290.kxcdn.com/_assets/71da4dae58c21286c2bdcaafe9b6ed28/Square CB logo WC.jpg,"[{'objectName': '935229ebb3fa5a9917332cbc6935ceee', 'name': 'Syrah', 'variety': 'Syrah'}, {'objectName': '954d08a45868a1bf83a145729f2f51a3', 'name': 'Côte Bonneville', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '2ae3e0471646fd5aac4f9b29cb3727c2', 'name': 'Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '33e83d6f2e3a069f5d39a4d69299e75b', 'name': 'Carriage House', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '2b7f0955800803307a87f39bd90e93ad', 'name': 'Riesling', 'variety': 'Riesling'}, {'objectName': '38fbb70e97e8852a6ced60fdaae34298', 'name': 'Cabernet Franc Rosé', 'variety': 'Cabernet Franc'}]",458,2,4,0,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
